Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PriceCharting_ID,Summary,URL
nintendo-ds,Phineas and Ferb: Across the 2nd Dimension,2011-08-02,Everyone,Disney,Altron,Action & Adventure,712725020415,31639,none,https://www.pricecharting.com/game/nintendo-ds/phineas-and-ferb-across-the-2nd-dimension
nintendo-ds,Phineas and Ferb Ride Again,2010-09-14,Everyone,Disney,Altron,Action & Adventure,712725018771,22028,none,https://www.pricecharting.com/game/nintendo-ds/phineas-and-ferb-ride-again
nintendo-ds,Phoenix Wright Ace Attorney,2005-10-12,Teen,Capcom,Capcom,Visual Novel,013388320011,4114,none,https://www.pricecharting.com/game/nintendo-ds/phoenix-wright-ace-attorney
nintendo-ds,Phoenix Wright: Ace Attorney Justice For All,2007-01-01,Teen,Capcom,none,Visual Novel,013388320066,4115,none,https://www.pricecharting.com/game/nintendo-ds/phoenix-wright-ace-attorney-justice-for-all
nintendo-ds,Phoenix Wright: Ace Attorney – Justice for All,2007-01-16,Teen,Capcom,Capcom,Visual Novel,none,4126012,none,https://www.pricecharting.com/game/nintendo-ds/phoenix-wright-ace-attorney-–-justice-for-all
nintendo-ds,Phoenix Wright Trials and Tribulations,2007-10-01,Teen,Capcom,none,Visual Novel,013388320103,10284,none,https://www.pricecharting.com/game/nintendo-ds/phoenix-wright-trials-and-tribulations
nintendo-ds,Photo Phantasy,2011-02-01,Everyone,Zoo,none,Puzzle,802068103729,54426,none,https://www.pricecharting.com/game/nintendo-ds/photo-phantasy
nintendo-ds,Picross 3D,2010-05-03,Everyone,Nintendo,HAL Laboratory,Puzzle,045496740955,21276,none,https://www.pricecharting.com/game/nintendo-ds/picross-3d
nintendo-ds,Picross DS,2010-05-03,Everyone,Nintendo,Jupiter,Puzzle,045496738952,4116,none,https://www.pricecharting.com/game/nintendo-ds/picross-ds
nintendo-ds,Picross DS,2010-05-03,Everyone,Nintendo,Jupiter,Puzzle,045496738969,4116,none,https://www.pricecharting.com/game/nintendo-ds/picross-ds
nintendo-ds,Pictionary,2010-11-14,Everyone,THQ,none,Other,785138364155,30730,none,https://www.pricecharting.com/game/nintendo-ds/pictionary
nintendo-ds,PictoImage,2008-09-02,Everyone,Sega,none,Other,010086670233,14634,none,https://www.pricecharting.com/game/nintendo-ds/pictoimage
nintendo-ds,Picture Perfect Hair Salon,2009-12-01,Everyone,none,none,Other,812872017013,20072,none,https://www.pricecharting.com/game/nintendo-ds/picture-perfect-hair-salon
nintendo-ds,Pillow Pets,2011-10-25,Everyone,Game Mill,none,Simulation,834656085452,32388,none,https://www.pricecharting.com/game/nintendo-ds/pillow-pets
nintendo-ds,Pimp My Ride Street Racing,2009-03-24,Everyone,Activision,none,Racing,047875758773,21703,none,https://www.pricecharting.com/game/nintendo-ds/pimp-my-ride-street-racing
nintendo-ds,Ping Pals,2004-12-08,Everyone,THQ,none,Other,785138361000,11661,none,https://www.pricecharting.com/game/nintendo-ds/ping-pals
nintendo-ds,Pinkalicious,2011-03-29,Everyone,Gamemill,none,Action & Adventure,834656084806,31290,none,https://www.pricecharting.com/game/nintendo-ds/pinkalicious
nintendo-ds,Pinkalicious,2011-03-29,Everyone,Gamemill,none,Action & Adventure,834656085056,31290,none,https://www.pricecharting.com/game/nintendo-ds/pinkalicious
nintendo-ds,Pinkalicious Silverlicious 2-Pack,2013-10-15,none,Game Mill,none,Compilation,834656087807,36487,none,https://www.pricecharting.com/game/nintendo-ds/pinkalicious-silverlicious-2-pack
nintendo-ds,Pipe Mania,2008-09-26,Everyone,Empire Interactive,none,Puzzle,744788028336,15081,none,https://www.pricecharting.com/game/nintendo-ds/pipe-mania
nintendo-ds,Pirates Duels on the High Seas,2009-05-14,Everyone,O-Games,none,Action & Adventure,878614001191,16186,none,https://www.pricecharting.com/game/nintendo-ds/pirates-duels-on-the-high-seas
nintendo-ds,Pirates of the Caribbean At World's End,2007-05-22,Everyone 10+,Disney,none,Action & Adventure,712725003333,4117,none,https://www.pricecharting.com/game/nintendo-ds/pirates-of-the-caribbean-at-world's-end
nintendo-ds,Pirates of the Caribbean Dead Man's Chest,2006-06-27,Teen,Disney,none,Action & Adventure,712725002671,4118,none,https://www.pricecharting.com/game/nintendo-ds/pirates-of-the-caribbean-dead-man's-chest
nintendo-ds,Planet 51,2009-11-17,Everyone,Sega,none,Action & Adventure,010086670325,20002,none,https://www.pricecharting.com/game/nintendo-ds/planet-51
nintendo-ds,Planet Puzzle League,2007-06-04,Everyone,Nintendo,none,Puzzle,045496738938,4119,none,https://www.pricecharting.com/game/nintendo-ds/planet-puzzle-league
nintendo-ds,Planet Puzzle League,2007-06-04,Everyone,Nintendo,none,Puzzle,045496738945,4119,none,https://www.pricecharting.com/game/nintendo-ds/planet-puzzle-league
nintendo-ds,Plants vs. Zombies,2011-01-18,Everyone 10+,PopCap Games,Pop Cap Games,Strategy,899274002243,30865,none,https://www.pricecharting.com/game/nintendo-ds/plants-vs-zombies
nintendo-ds,Platinum Sudoku,2007-07-03,Everyone,Ubisoft,none,Other,008888163091,4121,none,https://www.pricecharting.com/game/nintendo-ds/platinum-sudoku
nintendo-ds,Playground,2007-10-23,Everyone,Electronic Arts,none,Other,014633157314,10285,none,https://www.pricecharting.com/game/nintendo-ds/playground
nintendo-ds,Playmobil: Knights,2010-01-25,Everyone,Dreamcatcher,none,Action & Adventure,625904761910,32392,none,https://www.pricecharting.com/game/nintendo-ds/playmobil-knights
nintendo-ds,Playmobil: Pirates,2009-12-17,Everyone,Dreamcatcher,none,Action & Adventure,625904760913,32393,none,https://www.pricecharting.com/game/nintendo-ds/playmobil-pirates
nintendo-ds,Plushees,2008-04-11,Everyone,Destineer,none,Action & Adventure,828068211660,13232,none,https://www.pricecharting.com/game/nintendo-ds/plushees
nintendo-ds,Plushees,2008-04-11,Everyone,Destineer,none,Action & Adventure,828068211981,13232,none,https://www.pricecharting.com/game/nintendo-ds/plushees
nintendo-ds,POGO Island,2007-03-26,Everyone,Electronic Arts,none,Action & Adventure,014633157208,11081,none,https://www.pricecharting.com/game/nintendo-ds/pogo-island
nintendo-ds,Point Blank,2006-06-13,Everyone 10+,Namco,none,Other,722674700146,11539,none,https://www.pricecharting.com/game/nintendo-ds/point-blank
nintendo-ds,Pokemon Black,2011-03-06,Everyone,Nintendo,Game Freak,RPG,045496741273,31034,"Pokémon Black is a Nintendo game developed by Game Freak. It is supported by both the Nintendo DS and Nintendo 3DS systems. The release date for this Pokémon title was March 2011 in North America. It was also released alongside Pokémon White, a companion title. Both games are an RPG set in the Pokémon mythos. The main difference between Pokémon Black and Pokémon White is that each version has exclusive content. For instance, Black City is exclusive to the Black version, and White Forest is exclusive to the White version.As with most Pokémon games, Black has you play as a Pokémon trainer travelling through Unova. Unova is a Manhattan-inspired region inhabited by numerous Pokémon. The core gameplay of this game and the series is to catch Pokémon, train them, and battle against other trainers. As you win battles, you and the members of your team become increasingly more powerful. There is also the higher goal here of thwarting Team Plasma, a criminal organization that uses Pokémon for evil purposes.Although an RPG, the game is fairly linear. You travel from one story point to the next. Story points usually have a number of objectives to fulfill. In between these points, you'll engage in the activities common to games through the Pokémon series. It's worth noting that many story moments play out differently in each version. Big fans will undoubtedly want to experience both for the complete story. However, each edition tells the same core tale, so that isn't absolutely necessary.This video game is presented using an overhead, third-person view. The game contains three main screens: an overworld, a combat screen, and a menu. The overworld is a map that players use to navigate the land. The combat screen is where each battle is contested. The menu is where you adjust settings, organize your inventory, and manipulate your Pokémon roster. Configuring your equipment and roster is an important aspect of being successful in Pokémon games.Trainers capture Pokémon using Poké Balls. When a wild Pokémon is encountered, you'll automatically be challenged by another trainer. If you win, the wild Pokémon is added to your team. These creatures can earn XP, gain levels, and earn up to four moves. There are three types of moves: attack, healing, and status effect. Pokémon can also evolve. When those evolution conditions are met, your team member will change into something much stronger and more dangerous.Unique to the Black and White Pokémon video games is the Dream World. This mode provides some engaging features outside of the core game. One neat feature is the option to capture Pokémon and learn abilities that aren't present in this edition of the series. Another is the option to have other members of the community enter your Dream World and interact with it. There are also multiplayer side games that let you earn points. Those points can be used in the single-player mode to enhance your experience in a number of different ways. It also helps provide this content-packed adventure with a significant amount of replay value.",https://www.pricecharting.com/game/nintendo-ds/pokemon-black
nintendo-ds,Pokemon Black,2011-03-06,Everyone,Nintendo,Game Freak,RPG,045496741235,31034,"Pokémon Black is a Nintendo game developed by Game Freak. It is supported by both the Nintendo DS and Nintendo 3DS systems. The release date for this Pokémon title was March 2011 in North America. It was also released alongside Pokémon White, a companion title. Both games are an RPG set in the Pokémon mythos. The main difference between Pokémon Black and Pokémon White is that each version has exclusive content. For instance, Black City is exclusive to the Black version, and White Forest is exclusive to the White version.As with most Pokémon games, Black has you play as a Pokémon trainer travelling through Unova. Unova is a Manhattan-inspired region inhabited by numerous Pokémon. The core gameplay of this game and the series is to catch Pokémon, train them, and battle against other trainers. As you win battles, you and the members of your team become increasingly more powerful. There is also the higher goal here of thwarting Team Plasma, a criminal organization that uses Pokémon for evil purposes.Although an RPG, the game is fairly linear. You travel from one story point to the next. Story points usually have a number of objectives to fulfill. In between these points, you'll engage in the activities common to games through the Pokémon series. It's worth noting that many story moments play out differently in each version. Big fans will undoubtedly want to experience both for the complete story. However, each edition tells the same core tale, so that isn't absolutely necessary.This video game is presented using an overhead, third-person view. The game contains three main screens: an overworld, a combat screen, and a menu. The overworld is a map that players use to navigate the land. The combat screen is where each battle is contested. The menu is where you adjust settings, organize your inventory, and manipulate your Pokémon roster. Configuring your equipment and roster is an important aspect of being successful in Pokémon games.Trainers capture Pokémon using Poké Balls. When a wild Pokémon is encountered, you'll automatically be challenged by another trainer. If you win, the wild Pokémon is added to your team. These creatures can earn XP, gain levels, and earn up to four moves. There are three types of moves: attack, healing, and status effect. Pokémon can also evolve. When those evolution conditions are met, your team member will change into something much stronger and more dangerous.Unique to the Black and White Pokémon video games is the Dream World. This mode provides some engaging features outside of the core game. One neat feature is the option to capture Pokémon and learn abilities that aren't present in this edition of the series. Another is the option to have other members of the community enter your Dream World and interact with it. There are also multiplayer side games that let you earn points. Those points can be used in the single-player mode to enhance your experience in a number of different ways. It also helps provide this content-packed adventure with a significant amount of replay value.",https://www.pricecharting.com/game/nintendo-ds/pokemon-black
nintendo-ds,Pokemon Black,2011-03-06,Everyone,Nintendo,Game Freak,RPG,045496741327,31034,"Pokémon Black is a Nintendo game developed by Game Freak. It is supported by both the Nintendo DS and Nintendo 3DS systems. The release date for this Pokémon title was March 2011 in North America. It was also released alongside Pokémon White, a companion title. Both games are an RPG set in the Pokémon mythos. The main difference between Pokémon Black and Pokémon White is that each version has exclusive content. For instance, Black City is exclusive to the Black version, and White Forest is exclusive to the White version.As with most Pokémon games, Black has you play as a Pokémon trainer travelling through Unova. Unova is a Manhattan-inspired region inhabited by numerous Pokémon. The core gameplay of this game and the series is to catch Pokémon, train them, and battle against other trainers. As you win battles, you and the members of your team become increasingly more powerful. There is also the higher goal here of thwarting Team Plasma, a criminal organization that uses Pokémon for evil purposes.Although an RPG, the game is fairly linear. You travel from one story point to the next. Story points usually have a number of objectives to fulfill. In between these points, you'll engage in the activities common to games through the Pokémon series. It's worth noting that many story moments play out differently in each version. Big fans will undoubtedly want to experience both for the complete story. However, each edition tells the same core tale, so that isn't absolutely necessary.This video game is presented using an overhead, third-person view. The game contains three main screens: an overworld, a combat screen, and a menu. The overworld is a map that players use to navigate the land. The combat screen is where each battle is contested. The menu is where you adjust settings, organize your inventory, and manipulate your Pokémon roster. Configuring your equipment and roster is an important aspect of being successful in Pokémon games.Trainers capture Pokémon using Poké Balls. When a wild Pokémon is encountered, you'll automatically be challenged by another trainer. If you win, the wild Pokémon is added to your team. These creatures can earn XP, gain levels, and earn up to four moves. There are three types of moves: attack, healing, and status effect. Pokémon can also evolve. When those evolution conditions are met, your team member will change into something much stronger and more dangerous.Unique to the Black and White Pokémon video games is the Dream World. This mode provides some engaging features outside of the core game. One neat feature is the option to capture Pokémon and learn abilities that aren't present in this edition of the series. Another is the option to have other members of the community enter your Dream World and interact with it. There are also multiplayer side games that let you earn points. Those points can be used in the single-player mode to enhance your experience in a number of different ways. It also helps provide this content-packed adventure with a significant amount of replay value.",https://www.pricecharting.com/game/nintendo-ds/pokemon-black
nintendo-ds,Pokemon Black Version 2,2012-10-07,Everyone,Nintendo,Game Freak,RPG,045496742010,33361,none,https://www.pricecharting.com/game/nintendo-ds/pokemon-black-version-2
nintendo-ds,Pokemon Black Version 2,2012-10-07,Everyone,Nintendo,Game Freak,RPG,045496742027,33361,none,https://www.pricecharting.com/game/nintendo-ds/pokemon-black-version-2
nintendo-ds,Pokemon Conquest,2012-06-18,Everyone,Nintendo,Koei Tecmo Games,Strategy,045496742058,32859,none,https://www.pricecharting.com/game/nintendo-ds/pokemon-conquest
nintendo-ds,Pokemon Conquest,2012-06-18,Everyone,Nintendo,Koei Tecmo Games,Strategy,045496742065,32859,none,https://www.pricecharting.com/game/nintendo-ds/pokemon-conquest
nintendo-ds,Pokemon Dash,2005-03-14,Everyone,Nintendo,Nintendo SPD,Racing,045496735319,11188,none,https://www.pricecharting.com/game/nintendo-ds/pokemon-dash
nintendo-ds,Pokemon Dash,2005-03-14,Everyone,Nintendo,Nintendo SPD,Racing,045496735326,11188,none,https://www.pricecharting.com/game/nintendo-ds/pokemon-dash
nintendo-ds,Pokemon Diamond,2007-04-01,Everyone,Nintendo,Game Freak,RPG,045496738495,4122,"Pokémon Diamond expands the series by offering trainers a new area to explore and the chance to catch three new creatures. Single-gamers may choose between male and female characters at the beginning of the game, and then begin their quest to become the League Champion. Players must work their way through Shin'ou, a previously unseen area that is based on the landscape of Hokkaido in Japan. Gamers must take on and defeat members of Team Galaxy, a new threat in the Pokémon universe. Pokémon Diamond enhances the series by allowing players to transfer creatures from their Game Boy Advance to the DS using the GBA game slot. Through a wireless connection, gamers may challenge friends to a duel, trade creatures, and talk with friends at the Pokémon Union.",https://www.pricecharting.com/game/nintendo-ds/pokemon-diamond
nintendo-ds,Pokemon Diamond,2007-04-01,Everyone,Nintendo,Game Freak,RPG,045496738501,4122,"Pokémon Diamond expands the series by offering trainers a new area to explore and the chance to catch three new creatures. Single-gamers may choose between male and female characters at the beginning of the game, and then begin their quest to become the League Champion. Players must work their way through Shin'ou, a previously unseen area that is based on the landscape of Hokkaido in Japan. Gamers must take on and defeat members of Team Galaxy, a new threat in the Pokémon universe. Pokémon Diamond enhances the series by allowing players to transfer creatures from their Game Boy Advance to the DS using the GBA game slot. Through a wireless connection, gamers may challenge friends to a duel, trade creatures, and talk with friends at the Pokémon Union.",https://www.pricecharting.com/game/nintendo-ds/pokemon-diamond
