Price_Date,PC_ID,Title,Loose_Price,CIB_Price,New_Price,Image_URL
2024-05-27,1997,Baldur's Gate Dark Alliance,39.37,74.97,158.91,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv974D2rtGve0GXj9aJ_X2J7xvnrLSJ750UOjTGPKeArsFxmlydAKYuYBwKXSgCnFxOYsM7mPYFFus-NTCtsEV7FK8bzpabVRGrF0dSLQxuPQfv3fWAkVCQzokhdj6Zo36qY8WlDYVcnJJhwOcVyRWEyKiEclCA/60.jpg
2024-05-27,11434,Ballistic Ecks vs Sever,14.25,49.89,51.52,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96ww0woGE10cMHooFgcJMp8wae6s7MGJz9ZRo7gf01cnrQRxG6gZIrhuEwGOtmPDlZuDXjglcX8zkdg9EjEwUjZ8AyVJmDm392qSwyXoATEeD2ywIYEfw0Z2qej4GKEVwjGIo_LcLz3mh8sbYcdNDcscGRuyw/60.jpg
2024-05-27,14647,Balloon Fight E-Reader,9.00,9.99,14.98,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95v2Zs-MtX6WVR0u3ckOCSr9873AH8gBSoZX8jxvl8_pRpDatp-RiVY6D67aGHYke2BvPzFMof4Lc8pIlJ55i6h4C1YM8mg9gXBXlK80WRKdtwP7tr0oix6jSu5_K8Jo0nWN2FCpgzmNnA1UlvuNmuYnbwXXg/60.jpg
2024-05-27,1998,Banjo Kazooie Grunty's Revenge,25.57,65.00,149.37,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95R_HBIjvnFdydMsjpYsBVrrTIQL3s9dZ_70VE3TfK6p6l3V9QdPeMmCT9Lg3Xd0bnjPUWZt2hh-flg_SYD0yKFChVFVkqjP-l6yCRni29s0p_A80sSjuHpfFiYd1pGbuFbjx7Gu_PVg-3k4JL7-Xv4CIwGnw/60.jpg
2024-05-27,1999,Banjo Pilot,34.91,250.00,375.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94g3BHvHOmO7j5Kl86IgW1H9L2ZXiqZLwth3PDzKJfwsssNfPPL_X0BvhofpCozAafBY6cqKj41hMyRB99yEfPic_yawPbRaee_Q_GR6lophcDSLhfOmsuPcVb5fnTdkYgfvrSs-AjQ8oButSWduXbLiK3snQ/60.jpg
2024-05-27,2000,Barbie and the Magic of Pegasus,13.00,17.16,26.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95W9eL8oR48XfJS8WrHphBTk9yjcdH3Q-ltJ1_6SnsGbWTCemCyK6DBfNeAn8j63YE4P7zC42QzTLUT-Y71q-a47cCbU0p78StMaV2UPXGqAQlw4Iv_nbpXZuodBGz9-uFWhc8_3_uR75xbCsAhgv21VBWAig/60.jpg
2024-05-27,10247,Barbie as the Island Princess,6.52,10.34,16.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94DwiVeXcjpXECljZ413rincb9sqyHooIwGrpOek0rJSvXz6qsz97WIkRa9cq-mOnUw6E27GsirCKL5jojx141R3VE8Pa7CbjWUpUcWTq3mnHu64wa3HL10wP7sEceyPlMaI_aKQ16Tsn2qXXarIRvB-EG_MQ/60.jpg
2024-05-27,11215,Barbie Diaries High School Mystery,6.20,12.48,19.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94CvIzFrvz4M4ONqroA2kVBrfVmRmEhKpXVsSHgWD_jop9LYRve5PWf0C1WdpxHFysGJZaIHw4Irr9bNg41UEged61dSE4ik4xG_O9g_6Lew67j3hbtb42GUSKLMg0oF02KgpjmxsFOu99NW8zXXQTSUy65lw/60.jpg
2024-05-27,2001,Barbie Groovy Games,5.99,11.99,11.49,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97U-hI4MyNVFHxyduymRs5VVlQ1WHMnogixcCQx-AXGYTrGAAidpjwKwlnJ-4bnET1N7-TMKFmbNm8FJ_uqJORfygzzvLvugUqWya78IsHb0mQRlimc-fkW7tEnfG9WBNQWY58njuBjCAjD75p-THkoks6iGg/60.jpg
2024-05-27,2002,Barbie Horse Adventures Blue Ribbon Race,5.57,12.50,16.99,https://commondatastorage.googleapis.com/images.pricecharting.com/df1000c81a5006ca19e1863b4d659ca5fad9089d8b8b6c6bf5916356b082ca97/60.jpg
2024-05-27,8555,Barbie in The 12 Dancing Princesses,8.99,13.06,19.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94ytvpkne77XWztkt4EOSxlnw4Vmko9FCLroaGG-Wy8li-5E6fVm9p7w5d_J1bSqjO5it7nXipAjfcTgJ8TwJR10-xGwjh9uviDIb8jNPIKGSz8KoSDHIymjPx6qRXlWEkEh-b7Og0KhPapFds_fwB19nnHWg/60.jpg
2024-05-27,2003,Barbie Princess and the Pauper,18.51,23.95,54.53,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv9793ZFCRYEll_MT989fSdhYJnfDISl9PJJwNwVE9elO8cfZjjkIVKqPXoZf3pJ_qil1NFDSUF4G8jA67Wu7_M-bK54WDuSMs8u6kdVojaUc9opDqzEw8XLzyYiTWUMfqwXP6MZS09sc1Oh9kQI3C4sDu8UfQA/60.jpg
2024-05-27,8556,Barbie Secret Agent Barbie,7.03,13.82,15.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv964Pgex6ZQoyn5-1165V90fulqXL38nylB27OZ7m1btJe9GIY76tFT3MkuelQnxIkCatmEbv8frglWE_o4EBrH7-Vnx2OneNUJjkYXKXK1RuNpiiVIY1usNq8M7UIS16Wwohp4S-SEDgTqDNTOcGPqEi6Frjw/60.jpg
2024-05-27,2004,Barbie Superpack,6.54,13.97,34.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95O4wgqLTd7iimMBmXLtE0qR4QUy0X1XuIeipbiJQb-UtcMjZFoko6icE53JDCQRWbk4B_KEjHUrROZqK4cO0YWaYyYMa73EoNiMakaGPib-UG4FZfJRNxG8-6TIZ51tILWv903EAjgzBPwT-sbR_pjBIZAQg/60.jpg
2024-05-27,2005,Barnyard,6.62,18.37,29.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94oO1obP120JCgh2zJswVL1OfXp5vGJrYJV_rN8EzNV2rUMioGYMDEfmu9REsFeu0koIWOpYZ9I3jPpSwE3vgN-9uHtEXmAL-vVZDHgYdw4pZXZpBZ0fchTPlFGh4XVGYP2YkPQYyvJNgTCLGAMb_hb3XZXUw/60.jpg
2024-05-27,11639,Baseball Advance,22.50,27.50,62.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96i6IjM9_k3ZjC48pURQE0mr_1ZQFduyXj8pVWXPhrcw5tX5qrE3Oe3ytxtsG8F1glJChSxQMXstgs6TJS15dPY57Zj9weVczrS95uBiq8UlkmVfC_ljX6TUfGu39bFksSRKDaWZLDfY3VHyO1kRuzWNgYOng/60.jpg
2024-05-27,35842,Baseball E-Reader,7.00,20.00,13.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95VLcQQ41Nd-a_XvCO0yvjvLOOatH5_-B_V3NpX-dD32bRmhXn00tiqCewBglkD_F6aH5oMJAfr6kIKObTrIwrCH5asGXECrqcTIvI9wfu6DXUVWDcxRtAP5dcQZsO80TUzDzLc1AE5yYWpkeUTfgBvXa86HA/60.jpg
2024-05-27,2006,Batman Begins,10.47,28.30,49.57,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95LAlMYo_7PNldNxfKki9LCSYSJg8Pokaf0g9_CTNfgKqn5ilCT_5Ig-SHI0uYKrxTQYyi8WQZtt_PiCBWuayJS88wjk2mfKK3sbqDAQltJwampZiCxKd1WKZPvjodTLH2nX_jLsw2MmvTHrGkwx_qe9q3WYA/60.jpg
2024-05-27,2007,Batman Rise of Sin Tzu,20.60,100.67,176.59,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97ieCoPzhmSN36yLCAYqunlfo81bmrP0HzLuBWNB9ewpbpbBgnMq00aiAundYeH3GUsU4b6J5OzZc9OlUbRNYazS7VOsGL7bxfvmzSjYpWqghVrASXl7fvxd_4s-Ucnxg1P9BNHBuFU633AZZvdXKrp4OTNXQ/60.jpg
2024-05-27,2008,Batman Vengeance,15.12,54.87,99.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94_nlyPHNeBSDEAjGf96V40AVko_HIEET4PtLMYVZgwZnsmZGgbDkQHDzCknxlvayCHPf1Dt5g4ZJl_twwAmKGak9DMh2TJ1QuMCweeyl0DRoDmgiJwEnijBPPxBQWcbztCvPN87O6yhORf8zCdr-7y66YYwg/60.jpg
2024-05-27,8578,Battle B-Daman,11.50,27.52,36.98,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97U6DvK_ONNCeZ8I6s9LDX_tIYiCswfx2jF70vZocIFOd3vzt6ddKDMBmXshVqzPEbzgN4cyC5IraU9HcBMuGp2zWmLxhY7siFBvhfx8tO6IHv82cpi6Qt840HDT2pOf7vvaY0bBrS9ixPR5am4dDFBGNNHyw/60.jpg
2024-05-27,8579,Battle B-Daman: Fire Spirits,14.66,37.42,37.82,https://commondatastorage.googleapis.com/images.pricecharting.com/1af5af107cb42b628919e133612b023816f2bb97e35185f358df4298a3f0d739/60.jpg
2024-05-27,30778,Battle for Bikini Bottom & Freeze Frame Frenzy Double Pack,6.98,9.90,33.08,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96mx9amUEsQLQbrr0WwoIWAUI_nBlwpknnj74cNDfZySQWS9LXfPzub5TidRwLh--dwwK6j4K_IHzT0XwYL6tybKHwnhS1bHZNr3GVm2Jh1gYyzVZMXbmozW55xIeq8OU5WaV5HrpkK8A2Bi_Sz3bZqeW04CA/60.jpg
2024-05-27,2009,Battlebots Beyond the Battlebox,8.49,392.99,589.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95Jtvu0VqopYaO1nSlBVKcvzBrXJoKkTQ-ZA0NaWkPEN1NPSrXmB_Mz6IPpBANJL6lDIsoHLZ9DxmNCr3sBQPx4RB5ShFWI4JT69F1cuJmaczc2soMTSXpuUwrp9-PYbtfQdK4oKhO8mFJQ5JBEixkoQFx4qA/60.jpg
2024-05-27,2010,Battlebots Design and Destroy,5.41,14.40,23.60,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96ib8NglQUDSqhPTiY5ARUs1HeNCGwdRsax3ZJvKiK7gWRvbR4Vy5EjY-D3v5KwPQInKQwmr_tgc4yi6R-sAHNn0jPumlv07TUIOJFtmL-0OnSJtxX3MGYvofPhhE7X6vHWX8EiWweM8EpkI0apE9R0MFRF-Q/60.jpg
2024-05-27,11150,Bee Game,14.72,96.00,143.34,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv9788Xc3TdCTR8DxFTovHkvg25qrJC9l5f_o_c49JH3WajeoN4bT54ytht8NAaTMcK3ZEViMtTtJlqdKfH4awaSwUxB67Uo2G8rl6o4TNSLhHiKJ0DZVv8F0t_3qE_9aehVlOTBrmeDc6uQ9OMxYwLuensJKXg/60.jpg
2024-05-27,10584,Berenstain Bears and the Spooky Old Tree,9.00,27.72,42.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94Amo9XU-nehYMw6toiTrVWUjO472kukUqCbNumMeIUfbW7tNQLfASx9OinwFWip_YDLQVnG4DI9sbUXdmrqKy2RO1uWaKSOTuxk6xYI3hFJoxhoX4PGLtbrfuQdHPnDjgA25BEsT5__0NwZY-xtvqyxMFNbA/60.jpg
2024-05-27,11973,Beyblade Grevolution,12.00,49.96,50.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94AzocQzbKKS3XBuGgCkl11Th4ahG7KDcBA_6IHBBWFUhQVGNZxlefmhpaCnAAScXjj68UBz4uVOiWSB4WabtBYWJPj2pl5xcNTKN0ekG_TdxbgPbqsj1ha2Nm8ePCIHHTXv9ME580IEr4dPbgZBHGdIjjo7A/60.jpg
2024-05-27,2012,Beyblade V Force,5.99,22.19,24.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95NKoc8-8HO6MAMz0jBOg06ROu3fmFACC7jLc2eP176r9Rge_jIjzyh-EmhWm9TJzeaiYOemUJ_SiV6eyMmoo7YEcwrGZTrkWdttqYFodj2iGfLJgq-4zc233AmBDvu85sxS4yKwPwkVe7R0QcSF5yh-IlrBg/60.jpg
2024-05-27,2014,Big Mutha Truckers,9.63,13.95,19.14,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95IiC65mqpwbiSxEYB_UNAII7HB0MA4tStP3pR1kqQN9zKW2t9rRoLhoLkIG8tVh5FC3Fo5aP5nkwv2z6aPdg52psgiQMl6wpgxHQMtUJZGu5YWen8SjDu-nDqkBdCoGJbn1BJYCa7IgT31mUrejaoa14r5wQ/60.jpg
2024-05-27,2015,Bionicle Heroes,13.02,18.12,49.89,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94h8SPUBrtIxk5sYFjWIqj6U9hB9L-u3LJZdw7skbOFzmE9uh4IVUzCCJ_Dlyrx3J3QPYEswZeOk4LEtkKX2jHns8g8MpsyuCIhmvNdI_0KwwxHio21cdBc24T5FY-g-fzHg608kQKsiid3VlU5z20NeBxwNw/60.jpg
2024-05-27,8611,Bionicle Matoran Adventures,5.00,24.99,41.98,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94vgXou9RhTRQAO9A0Rf3sF2VGF53cwv9xGnViUUpZHDdIKMR2VSbX15wC_ErO7kChDaMW120vp7wayHEDciekQY8Qzy69DT3pjuBsswvCy_QkpGMmZe0v42LrQdvUONlAg04_-5p9LhH8a1U0r7trWmTZ8SQ/60.jpg
2024-05-27,11647,Bionicle Maze of Shadows,6.69,12.97,19.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97Z9KjXAf3WW5KhcV0dRnwm9GUmT9OjiQhYho-EO74tq--FzG6uExPr9n-ps9tOXg3n4FxpWR5K6YCSOmkGwxpK6uHpqO4_vz0sqJMVv8BcIt3URQuaGPNYKbzrrxRQzvHCG9Bn6rrMsamPI4qlB-vDicIqiQ/60.jpg
2024-05-27,2016,Bionicle The Game,5.00,19.54,33.02,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95Byz6XzDAwjJhkYGHy0lsDiabJ8xgp_UN5xtF0JD310di3ul75dJ8Sed68xo5IGim5f9fATcA_SogtAlmHFAZMBQhkZWsiMtlQG-eXnxH32AArn4tW771iw18nlNFOVcNAgDGbP20HUFAqrChWTzCVEun4GQ/60.jpg
2024-05-27,11093,Blackthorne,30.49,58.21,149.75,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96WK02IRIESDnzQlgJ3JoBi7Mh-TMiUrGnYB1pntNS9xlECJDMfrAX-SjNEiBc2BWaTCcCZqNSCiE-t-6Kvdtp8SggjeBLB1WcV2SkjDyiPOBMOyeSe1rjMdoGrTig1_n0J1PdRpM0q7S9StE_dzPbSGHT-_Q/60.jpg
2024-05-27,2020,Blades of Thunder,7.26,19.24,29.00,https://commondatastorage.googleapis.com/images.pricecharting.com/5307229ddbf735259ab7ca0dc11cd6278c8a753d1f7d26b2e192f0bef3aebdba/60.jpg
2024-05-27,11568,Blender Bros,50.00,159.90,285.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96Q8R9docfJVLV8zEGzWSG5BjkG5MDIpiGRRZ8kpmnVSIC2zaOi5YxadJ-5vwmX6j1wPnvbSL9vFrYVgTIDRZl3QNimd_STaaiUXZTUfEazKW-Pe5htmABJPRLRHne-ALbyUZLGPgnWwgtyRmzhoFKtVxVCHA/60.jpg
2024-05-27,2021,BMX Trick Racer,7.00,23.31,35.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97Ec1_Nj0sqkkTZUtADkNPOZsOm-daym453D8L8tx5s_Ld2urmQ263Y3H97UaTfgURZs0291KshMTAKWRkSiL7BRDftlSwJfe8mRWipSe26vGO_xlP1uPsvDIXIlTScCaMLa-8Bg_KT-ptV1sTgdMZ0DDQUUw/60.jpg
2024-05-27,2022,Board Game Classics,5.80,7.55,5.48,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94wV-lXsD6hVWwbHTQSMzVvPCNWUVNDcxum0PoZwCh4Mun98g2yxpa7EvfY9D5LrMQeR6ms26xc_UxP6AkjmC5G5KY_QUP5IjPXrBjGOp3l6xYSDInCTEPfxhUlfR-fRdbk-N4b9mIe77pBhe71E5o3B5R5zA/60.jpg
2024-05-27,2023,Boktai 2 Solar Boy Django,135.00,279.99,325.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95G7MuhA86xkWFnxIm7ZC87-cfkWKUVAuqnKNOlIE4NNWw9lShS8IS-FrHWDw8396usExeyYeIn-RyrMsmRoy5v4Sjdf6xgHlbV0y070Gt1qFVHosQN747_Twvq_z3WhuvKG7tdToNjk5FC15zsk5Xd6BIPLg/60.jpg
2024-05-27,2024,Boktai The Sun in Your Hands,107.50,188.32,200.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96nxtSQ-I1ml3sXGOT5ROt7BFrFtFm0_kGKzrKU7ArkMod_GLq7mxFKTzF-etMgAp0elN5KZaNhAcOiZUqW4tyNhmZNrPK7pa_MEMcOZWfeHi_qYhb6vz7Icl8gUfPCnMLsf5XZ0guvucrpi715YdKudpBBpA/60.jpg
2024-05-27,2025,Bomberman Max 2 Blue,13.92,50.00,75.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94mhEuDOh3ANtsyZAZqq7x11R-IP-ah3XA1e3jCosjtM0wLvqKS7JWS4oMTrjdItDaJ0OoA26CCPuaoPD2OYr_0i70Oy4jHw8k7gC6uh75PIzEp6NwhSYAp4xZRc5KWv_OX_cCUPdkSpRfYbQOr6DhFXD44BA/60.jpg
2024-05-27,2026,Bomberman Max 2 Red,10.49,51.00,77.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97A15A-4pSutk9Gr7JBaHgJGXJ5ATCpxB4W_hlu7L3cAABe5JssdZwC-uTAutTlbQTqkxgyEXmD4Hisz0WMa8xqoVBJP0-PyVw3fYqkQpWz1HdlbG3ymHSiPCrOvcrbL4nK3fn82WQ5KmQG26UO7FqnSKWocQ/60.jpg
2024-05-27,2028,Bomberman Tournament,13.85,33.51,101.97,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95GVOvTwRhlBtL_mVCEYKMyo3bCVksUTLwrODODTWkXYxWLq7CSsrn8CnYBhAxMIYhK9zwWsJeYvRTzSFIPaWrSsc7IaGWy0bEghWAkZ4DTD6-1kscoO_jjpzP6yxFwTffQbYk7kVq12mEopsxjovyBe6pAag/60.jpg
2024-05-27,2030,Bookworm,11.20,35.00,53.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95GGA3NyPU8Xvdrufls2T3V3A-yuyJwRZgXhR1_SdZ_RZkwIGFucCc5G7EtBBCCnKmWWtasbKuYqSTVuKPObSi7tM8JE-JyBiJXetaLtDph_VQggsXpPq6rC0bNFt1E4eJg_BDxe30XXgB2MzBKvSi-VY_8ew/60.jpg
2024-05-27,2031,Boulder Dash EX,19.43,49.47,74.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97ojLqfZkJGOXCokkGcBfOOYBoorwrgkxQTGdjdffKBd0-xtAPLcFWJP8k4XBWVdE_jPH1jESX1yKbnjeZ710rlPUTgxvfFZfsalaIqoWO05uEkfXE5qtMPNM6Dk3tCrbaX_eswpit9bkd1c0JQeI0GQSJdGg/60.jpg
2024-05-27,2032,Boxing Fever,4.49,11.95,27.93,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97YOfv2svJNDAPDs28pSmqZkN3qXDwrw5_A7A8TAr5UJbX-0yBxuF_5yTlFNvYQnwwsno94d8c5kJiixhzt-LbIhje1o4duz-D7Weu-BtrlJ4QkLbWCqGApjLZuODpbDGQB1G6_CQnY_e0SrrjAfWjj-AINzQ/60.jpg
2024-05-27,2033,Bratz,8.99,58.78,18.10,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94x5BSou-qDdzqrZVvdUQ_d3Tx3W-x7Wrfvv4zCZwTr6nTriEUvUniSzfHytNxnkKNU1-PIJTNRHeRF8vA14uVqf2FYkLJpB2VADy6FGRrbntb2wqTeTxxoB1eUkNWzQ5OxNq8mtkz0JwBhW0JMWHG2JOwPJw/60.jpg
2024-05-27,21120,Bratz Babyz,4.93,14.85,26.76,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv961dOHwZfbACJgpWU_g13u28d0EPwrrp9tVPMKd3_Ye0FFLciXHdsKcd4_lgFwouvpzEdpUWzAa8rVL679HJETM2jyMoI2qzFnj_ddtMDyDRyv7qSKxD3Ix9iCWn3jRM5EYr-wLWu7gCAcA2HFdmKfXfOXWSA/60.jpg
2024-05-27,11657,Bratz Forever Diamondz,6.94,9.97,15.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv973xpe96tgLCFl9siBSICZE_KLRtnbVtaACQP_ePh2-3P7jzqZhiS8f0XwK4MaoBEtPfzUbMSyWSAYCY_cZDeAb3m9meD4tTzIN_huFAr5TCjlMnEFzSo1-FaXoIBba2jSjxWllwxttzAEA8wNe4afJUG9g-A/60.jpg
2024-05-27,2034,Bratz Rock Angelz,9.91,18.54,39.96,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95LSqiyD2YONCtldtK73d1lj-2hioW33q6mrIg3a_F9iwL59dB_AYceGuSynINt7eU8V-bsIVXuhmXoEoUwrTKqPBLF4gTgT1WmW4CDnfPBL-bdANY_ZOKIzW6AG_GbCqa1Pn8guVv8dU-w2B3v9zOLcuzK2w/60.jpg
2024-05-27,10248,Bratz: The Movie,3.46,8.17,8.69,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96BbXNBI_Xy18dMD4c2RC99YLOfefr_gRXQBm31QkGHVBwNAtMKOC_-nO7OnTMR3NpFJ1baHpSXrGAgjgwHU8ZWL17QVkStFoLzgC4Lk7_BZrDNAZNSLXOTOVx_9FT97rdk8GDzsEhEkZUWQrVJfXE_t7yybA/60.jpg
2024-05-27,2035,Breath of Fire,28.99,91.00,227.51,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95JXUzrZxxQHfre31QYcYvPIGh2kqpNYAdmEpp-l3WAAP97300kemjTftL7GaatxKSTDcpA4acasJ58BNAen5IUboWbpmVce1r0_ZPjEz3hU7XdDDxJcfzr72nJANNV7DfjRoNiCSDY5pRyhjcbvyQL1BPG5g/60.jpg
2024-05-27,2036,Breath of Fire II,31.84,92.84,172.05,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96m8nYUqKjXQIWuX98RWQ1gsWih6RLo99xMCJxHbstlGQatipSoIUS55gmhvTYJBF9n-aYRUWbX5A7VwosCTO9WSsFplUiDg5wMAuNQZ6O0dR73BZpre_QRS1sd-2lK0Erga-_etw0_G8ItSltQud9sJngZfQ/60.jpg
2024-05-27,11638,Britney's Dance Beat,6.99,21.18,30.25,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94L3b6agg-wrObq297wyWRkj-30XKnrQTMz-9ZDfB0UdjLVHfurXkccjXyvOr3ki-wGlmM8mAg---lp4c5xf3gOdOISgRmoVHWUMpTSvghnLkOoexMlaZhQxTsxEC9P0Ycauhwdl8YT6-4AEICutHIqdrIIew/60.jpg
2024-05-27,2038,Broken Sword The Shadow of the Templars,8.96,32.73,49.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95HDdz7z7osI6a_w0wKsbxcN5NmNbI-Vn1Rh8bRTegSkvgRrtsvAnoJuxwniaHXFdxIYgsGKdEBjBi5iaEhNODRR4ZG-mO6Zhxe3pGSRgSoIhJwJ7QvSekfOenKOseqDYRe66aGxrRTSMmYhPKVrzkXCeizeQ/60.jpg
2024-05-27,2039,Brother Bear,5.08,13.05,42.74,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97AGIIDfhKfmHhegvFx3LEM1VWRKcX3GD-xGwiEHJdW7dNr3ZRP87wHODHEI4FiAA5EJMtCbUtn8obyNYA5yx7VWZz5BG1jct-63NZpIiVk9fDTINigYAIhF6OdpPPMguoFb89RYmisML1EvLx7-FqjmGCnnA/60.jpg
2024-05-27,2040,Bruce Lee,28.99,99.11,160.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94CWcrfWnCCBNdF_1BqfHl88d6b2tIimAspqKKFdD2gHeq-bJyUf-oREJpsdLm_jXMycjgaLXDc2Mh7G2k_4FabnkAHXNQp2EVn5oLMH0-2ooDvWgr3PIm-4E2tz4r4SC6rxOEoq1gytgkWnjeo0PbcsWfzAQ/60.jpg
2024-05-27,11710,Bubble Bobble Old and New,27.06,51.68,28.91,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95rgGZy_pj59bD7pfKF4-CTq3wDvXTdLa_JGAhFywbYeyqcPJ9uCEUXASdjZ8vytF09I2LW_jAJnhRXD_-w4zGHDhglPV5v5-1k3nGbSrVz0UsRJkj8OjwW3zDfZ6kJaX5nE6UMvwX9ZEp7GHUDSSpb2fHSTQ/60.jpg
2024-05-27,11642,Buffy the Vampire Slayer Wrath of the Darkhul King,24.56,57.34,116.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96iy5zK9Q0wdtcKHxKEfjwQ8SRL649TxY72nkP9uE11MGmwEPA26U_pL2V6Nv98JukVgPqgB-OLrAEolUfIgVc6nGvEgE7bKxs-d9ZTfreja8ps07vjImipIrln12brx9ucv6Tcm6Esqw3OYdCovaI_Yb2vJw/60.jpg
2024-05-27,2041,Butt Ugly Martians BKM Battles,5.22,8.91,29.57,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94MU58-4uE404UySANN42gJK6KgLbcseMaezy3FiRKTfzwrdbnQL1aPjxERots4ogv87o2D2fuJmZ7PmoReVtDFfdzWRNDyFvyx79tEwSOgH6Cuk-Tr9zu_47JqbyqnBO1RYy0PmFy_4FLYQfhmSHmk9wfJaA/60.jpg
2024-05-27,11808,Cabbage Patch Kids Patch Puppy Rescue,7.97,17.99,15.71,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96WKrXGVhSIcVKW4erKcLYJs-kZi-FZJHPAKDstRL5rAhSzBdyf0mZNvX03oSSp5yiIkhfdfPt2vwtFPO8I_nYVkNugY2gVHqv5I21vwG-Xx0rcGxMFptgCrLqUCa7tAMOd4y33H8yqovW2wBxZNWmmdDVXqg/60.jpg
2024-05-27,2042,Cabela's Big Game Hunter,5.11,12.49,13.16,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94d-MRvs_DYuQ7ZlmHGOrvo5WRqO6LU4LU8CJAk6ugj7uF1HiNSNcb1n8kcSiZ1wbe1YPfMOdHbLMaaXeV6smBrdK2ob_YcUo_a1_3ynZ8voOj0eYp8MFeaevIUZ30XcBVdcBSviFY5vSO6reK-EfgYMK5TGg/60.jpg
2024-05-27,8604,Cabela's Big Game Hunter 2005 Adventures,5.99,11.34,17.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94XG3sowmuBnqOhyba7lQTvVA3RZxxieHRhU5xouo3qdy0f0FALK4jdVBGBb5EOqJcRPHZVpaVwty8D7IadSzCn2HFmtJmZdruuJcjRE5Pn-hlnulphUzp8PDG4NWS4GhOnIzxNjcUYwywRGEz7hysdHmlr6Q/60.jpg
